episode,timestep,reward
380262,23196000,-29.2682
380295,23198000,-17.2197
380327,23200000,-14.1656
380360,23202000,-22.2833
380393,23204000,-17.8106
380426,23206000,-12.7212
380459,23208000,-35.7545
380491,23210000,-14.0984
380524,23212000,-28.4909
380557,23214000,-16.0909
380590,23216000,-25.4409
380622,23218000,-18.6078
380655,23220000,-28.4015
380688,23222000,-31.0652
380721,23224000,-18.1045
380754,23226000,-5.4879
380786,23228000,-7.4516
380819,23230000,-0.2712
380852,23232000,-21.7788
380885,23234000,-7.6364
380918,23236000,-16.5439
380950,23238000,-20.4687
380983,23240000,-7.4576
381016,23242000,-18.6424
381049,23244000,-19.5515
381081,23246000,-7.9094
381114,23248000,-12.0152
381147,23250000,-11.0636
381180,23252000,-33.3439
381213,23254000,-4.6045
381245,23256000,-23.7328
381278,23258000,-20.2697
381311,23260000,-24.9742
381344,23262000,-21.9576
381377,23264000,-12.2758
381409,23266000,-9.7484
381442,23268000,-11.3606
381475,23270000,-6.0606
381508,23272000,-23.5894
381540,23274000,-16.3875
381573,23276000,-25.9333
381606,23278000,-19.6394
381639,23280000,-23.8212
381672,23282000,-17.4348
381704,23284000,-21.5969
381737,23286000,-18.6409
381770,23288000,-19.0348
381803,23290000,-15.2939
381836,23292000,-13.4303
381868,23294000,-13.5906
381901,23296000,-19.3667
381934,23298000,-18.6227
381967,23300000,-12.4182
381999,23302000,-16.8578
382032,23304000,-8.2364
382065,23306000,-17.3182
382098,23308000,-25.8803
382131,23310000,-15.4742
382163,23312000,-15.9094
382196,23314000,-5.25
382229,23316000,-16.7364
382262,23318000,-14.4788
382295,23320000,-18.0015
382327,23322000,-23.4938
382360,23324000,-18.0485
382393,23326000,-16.6485
382426,23328000,-24.6288
382459,23330000,-1.9273
382491,23332000,-4.4937
382524,23334000,-26.7606
382557,23336000,-10.1015
382590,23338000,-20.3061
382622,23340000,-12.9469
382655,23342000,-25.9318
382688,23344000,-28.7121
382721,23346000,-30.4788
382754,23348000,2.9227
382786,23350000,-0.5344
382819,23352000,-9.3318
382852,23354000,-14.7667
382885,23356000,-22.1076
382918,23358000,-13.4273
382950,23360000,-15.8594
382983,23362000,-16.1242
383016,23364000,-13.2333
383049,23366000,-17.5561
383081,23368000,-11.9828
383114,23370000,-23.4591
383147,23372000,-2.8894
383180,23374000,-17.5576
383213,23376000,-15.6712
383245,23378000,-25.9219
383278,23380000,-21.9061
383311,23382000,-7.5545
383344,23384000,-0.9864
383377,23386000,-9.0909
383409,23388000,-20.1703
383442,23390000,-23.9818
383475,23392000,-9.4939
383508,23394000,-24.903
383540,23396000,-30.9266
383573,23398000,-11.4076
383606,23400000,-28.1364
383639,23402000,-12.7833
383672,23404000,-15.947
383704,23406000,-15.5891
383737,23408000,-12.9197
383770,23410000,-13.353
383803,23412000,-10.6
383836,23414000,-8.8848
383868,23416000,-12.8531
383901,23418000,-4.5924
383934,23420000,-4.4545
383967,23422000,-14.9424
383999,23424000,-15.4094
384032,23426000,-20.9061
384065,23428000,-22.0894
384098,23430000,-25.4591
384131,23432000,-21.753
384163,23434000,-13.6234
384196,23436000,-18.8288
384229,23438000,-19.8727
384262,23440000,-17.1121
384295,23442000,-19.1394
384327,23444000,-13.1344
384360,23446000,1.4848
384393,23448000,-27.0303
384426,23450000,-23.6606
384459,23452000,-18.4758
384491,23454000,-23.6484
384524,23456000,-21.2909
384557,23458000,-25.1939
384590,23460000,-21.5682
384622,23462000,-26.5938
384655,23464000,-28.2742
384688,23466000,-25.3015
384721,23468000,-21.9682
384754,23470000,-23.4864
384786,23472000,-10.6813
384819,23474000,-26.803
384852,23476000,-20.0
384885,23478000,-0.7758
384918,23480000,-11.2076
384950,23482000,-12.9969
384983,23484000,-25.6045
385016,23486000,-22.0879
385049,23488000,-16.5667
385081,23490000,-12.375
385114,23492000,-22.4121
385147,23494000,-21.6076
385180,23496000,-25.2409
385213,23498000,-24.7606
385245,23500000,-13.5172
385278,23502000,-7.6864
385311,23504000,-29.7591
385344,23506000,-12.5606
385377,23508000,-18.9333
385409,23510000,-24.625
385442,23512000,-24.6682
385475,23514000,-28.303
385508,23516000,-17.4
385540,23518000,-1.5672
385573,23520000,-35.8258
385606,23522000,-18.4697
385639,23524000,-23.3303
385672,23526000,-22.2333
385704,23528000,-15.0031
385737,23530000,-36.2318
385770,23532000,-4.95
385803,23534000,-21.9833
385836,23536000,-21.0333
385868,23538000,-10.525
385901,23540000,-9.3955
385934,23542000,-17.5061
385967,23544000,-9.7803
385999,23546000,-8.2422
386032,23548000,-12.5136
386065,23550000,-15.8167
386098,23552000,-19.1409
386131,23554000,-7.1712
386163,23556000,-12.15
386196,23558000,-13.1182
386229,23560000,-12.5879
386262,23562000,-25.9364
386295,23564000,-19.8045
386327,23566000,-15.1359
386360,23568000,-12.4667
386393,23570000,-23.2985
386426,23572000,-13.6879
386459,23574000,-13.3652
386491,23576000,-19.2844
386524,23578000,-12.1773
386557,23580000,-5.3258
386590,23582000,-24.6212
386622,23584000,-5.3484
386655,23586000,-22.5409
386688,23588000,-8.9424
386721,23590000,-19.5076
386754,23592000,-23.5621
386786,23594000,-22.0234
386819,23596000,-15.247
386852,23598000,-9.4636
386885,23600000,-23.4394
386918,23602000,-14.6773
386950,23604000,-7.4437
386983,23606000,-10.797
387016,23608000,-17.1864
387049,23610000,-14.7818
387081,23612000,-5.8375
387114,23614000,-28.6803
387147,23616000,-22.2848
387180,23618000,-15.3273
387213,23620000,-6.2909
387245,23622000,-20.4156
387278,23624000,-31.9894
387311,23626000,-16.4818
387344,23628000,-22.3848
387377,23630000,-10.0955
387409,23632000,-16.25
387442,23634000,-19.3288
387475,23636000,-20.2924
387508,23638000,-20.5833
387540,23640000,-33.4734
387573,23642000,-16.2652
387606,23644000,-23.7212
387639,23646000,-18.1591
387672,23648000,-23.9379
387704,23650000,-22.5156
387737,23652000,-20.4924
387770,23654000,-15.9015
387803,23656000,-5.8955
387836,23658000,-24.0409
387868,23660000,-21.1625
387901,23662000,-19.9697
387934,23664000,-20.6485
387967,23666000,-13.8485
387999,23668000,-21.7812
388032,23670000,-5.7758
388065,23672000,-35.5758
388098,23674000,-21.7652
388131,23676000,-28.8758
388163,23678000,-9.1266
388196,23680000,-27.1697
388229,23682000,-9.4576
388262,23684000,-23.2364
388295,23686000,-18.4561
388327,23688000,-2.8172
388360,23690000,-16.6561
388393,23692000,-10.7227
388426,23694000,-20.6197
388459,23696000,-16.7379
388491,23698000,-16.7906
388524,23700000,-29.1455
388557,23702000,-16.4212
388590,23704000,-8.7076
388622,23706000,-16.5797
388655,23708000,-15.0621
388688,23710000,-22.0258
388721,23712000,-9.6848
388754,23714000,-17.7242
388786,23716000,-24.0781
388819,23718000,5.8348
388852,23720000,-9.2712
388885,23722000,-18.1076
388918,23724000,-16.5485
388950,23726000,-18.9516
388983,23728000,-12.3182
389016,23730000,-14.3773
389049,23732000,-3.5773
389081,23734000,-11.5625
389114,23736000,-15.9545
389147,23738000,-14.4485
389180,23740000,-8.8076
389213,23742000,-25.9955
389245,23744000,-2.3484
389278,23746000,-3.6545
389311,23748000,-11.7833
389344,23750000,-12.3273
389377,23752000,-14.303
389409,23754000,-19.1469
389442,23756000,-17.9742
389475,23758000,-15.697
389508,23760000,-11.353
389540,23762000,-16.0078
389573,23764000,-24.9091
389606,23766000,-9.9894
389639,23768000,-16.5773
389672,23770000,-10.9061
389704,23772000,-11.875
389737,23774000,-17.6424
389770,23776000,-18.3667
389803,23778000,-19.1045
389836,23780000,-19.3636
389868,23782000,-11.4375
389901,23784000,-12.1712
389934,23786000,-32.4727
389967,23788000,-36.5121
389999,23790000,-1.4344
390032,23792000,-7.3439
390065,23794000,-15.3348
390098,23796000,-11.4242
390131,23798000,-11.0894
390163,23800000,-22.9031
390196,23802000,-12.4348
390229,23804000,-3.3939
390262,23806000,-25.6379
390295,23808000,-14.0333
390327,23810000,-31.3344
390360,23812000,-16.4909
390393,23814000,-30.7288
390426,23816000,-6.4545
390459,23818000,-11.7
390491,23820000,-6.3781
390524,23822000,-13.297
390557,23824000,-14.2561
390590,23826000,-17.2152
390622,23828000,-20.9719
390655,23830000,-25.0394
390688,23832000,-35.3788
390721,23834000,-11.453
390754,23836000,-18.3636
390786,23838000,-13.0
390819,23840000,-10.3076
390852,23842000,-14.6682
390885,23844000,-5.1121
390918,23846000,-15.0212
390950,23848000,-2.4531
390983,23850000,-20.2955
391016,23852000,-2.1136
391049,23854000,-28.9258
391081,23856000,-14.9125
391114,23858000,-15.1273
391147,23860000,-18.9712
391180,23862000,-24.8212
391213,23864000,-16.5924
391245,23866000,-25.3203
391278,23868000,-26.2045
391311,23870000,-31.0015
391344,23872000,-15.2545
391377,23874000,-17.4045
391409,23876000,-5.5187
391442,23878000,-8.3061
391475,23880000,-3.3909
391508,23882000,-11.6152
391540,23884000,-19.7219
391573,23886000,-3.0955
391606,23888000,-13.9333
391639,23890000,-9.2667
391672,23892000,-7.1606
391704,23894000,-25.1891
391737,23896000,-29.4894
391770,23898000,-6.4333
391803,23900000,-19.0985
391836,23902000,-19.3288
391868,23904000,-16.8547
391901,23906000,-19.1773
391934,23908000,-8.3136
391967,23910000,-18.8561
391999,23912000,-0.325
392032,23914000,-13.3348
392065,23916000,-36.4182
392098,23918000,-20.0303
392131,23920000,-17.7561
392163,23922000,-26.3094
392196,23924000,-16.4303
392229,23926000,0.7167
392262,23928000,-15.1
392295,23930000,-15.2061
392327,23932000,-21.6953
392360,23934000,-19.0803
392393,23936000,-29.9636
392426,23938000,-9.4015
392459,23940000,-13.8288
392491,23942000,-25.1844
392524,23944000,-31.9909
392557,23946000,-11.3333
392590,23948000,-7.6515
392622,23950000,-16.4828
392655,23952000,-6.203
392688,23954000,-25.6303
392721,23956000,-16.8788
392754,23958000,-19.6742
392786,23960000,-25.7
392819,23962000,-22.9803
392852,23964000,-29.0515
392885,23966000,-17.5106
392918,23968000,-21.9152
392950,23970000,-26.6141
392983,23972000,-22.9697
393016,23974000,-13.9455
393049,23976000,-14.0288
393081,23978000,-27.1812
393114,23980000,-6.7288
393147,23982000,-21.5955
393180,23984000,-10.797
393213,23986000,-16.2606
393245,23988000,-16.5719
393278,23990000,-6.6333
393311,23992000,-4.1182
393344,23994000,-3.6455
393377,23996000,-17.5
393409,23998000,-31.2703
393442,24000000,-13.9076
393475,24002000,-28.9303
393508,24004000,-24.2273
393540,24006000,-22.8031
393573,24008000,2.8258
393606,24010000,-27.3288
393639,24012000,-10.9485
393672,24014000,-22.403
393704,24016000,-18.4672
393737,24018000,-17.5288
393770,24020000,-7.7439
393803,24022000,-15.5273
393836,24024000,-17.4242
393868,24026000,-22.1625
393901,24028000,-1.4318
393934,24030000,-25.6303
393967,24032000,-4.3333
393999,24034000,-11.3375
394032,24036000,-15.2152
394065,24038000,-10.0727
394098,24040000,-22.9924
394131,24042000,-6.2924
394163,24044000,-10.6656
394196,24046000,-15.6348
394229,24048000,9.8273
394262,24050000,-8.7712
394295,24052000,-23.0939
394327,24054000,-15.6312
394360,24056000,-16.7955
394393,24058000,-4.4091
394426,24060000,-12.3258
394459,24062000,-12.9803
394491,24064000,-20.5125
394524,24066000,1.0803
394557,24068000,-25.747
394590,24070000,-21.1576
394622,24072000,-9.3
394655,24074000,-11.853
394688,24076000,-9.9182
394721,24078000,-0.5076
394754,24080000,-34.0985
394786,24082000,-27.6609
394819,24084000,-7.4773
394852,24086000,-17.5227
394885,24088000,-14.397
394918,24090000,-12.797
394950,24092000,-4.8078
394983,24094000,-18.1788
395016,24096000,-28.0106
395049,24098000,-11.0015
395081,24100000,-30.3062
395114,24102000,-26.1742
395147,24104000,-16.5833
395180,24106000,-30.6909
395213,24108000,-35.4
395245,24110000,-18.4797
395278,24112000,-15.0864
395311,24114000,-16.7515
395344,24116000,-17.553
395377,24118000,-4.6818
395409,24120000,-13.7594
395442,24122000,-32.9591
395475,24124000,-6.3258
395508,24126000,-17.3076
395540,24128000,-21.8031
395573,24130000,-28.8894
395606,24132000,-20.1621
395639,24134000,-7.803
395672,24136000,-11.1636
395704,24138000,-30.9937
395737,24140000,-30.0682
395770,24142000,-25.6045
395803,24144000,-27.2894
395836,24146000,-24.2288
395868,24148000,-26.9734
395901,24150000,-34.4152
395934,24152000,-9.7379
395967,24154000,-23.0409
395999,24156000,-20.0562
396032,24158000,-19.103
396065,24160000,-18.3167
396098,24162000,-12.4894
396131,24164000,-26.8379
396163,24166000,-17.8391
396196,24168000,-23.1273
396229,24170000,-26.1788
396262,24172000,-18.803
396295,24174000,-13.3167
396327,24176000,-19.3391
396360,24178000,-18.8803
396393,24180000,-16.4197
396426,24182000,-12.7333
396459,24184000,-11.703
396491,24186000,-18.9609
396524,24188000,-23.3318
396557,24190000,-32.153
396590,24192000,-12.6833
396622,24194000,-24.8109
396655,24196000,-8.3318
396688,24198000,-9.4606
396721,24200000,-31.4076
396754,24202000,-29.1227
396786,24204000,-18.5516
396819,24206000,-7.8045
396852,24208000,-14.6
396885,24210000,-9.6561
396918,24212000,-23.8985
396950,24214000,-25.6156
396983,24216000,-23.8606
397016,24218000,-10.697
397049,24220000,-5.6076
397081,24222000,-15.3
397114,24224000,-21.5061
397147,24226000,-19.7167
397180,24228000,-9.8197
397213,24230000,15.6061
397245,24232000,-9.1906
397278,24234000,-23.9061
397311,24236000,-26.6515
397344,24238000,-10.2182
397377,24240000,-24.5864
397409,24242000,-8.9453
397442,24244000,-14.3212
397475,24246000,-21.0924
397508,24248000,-25.6803
397540,24250000,-13.4766
397573,24252000,-39.3909
397606,24254000,-17.6242
397639,24256000,-29.2318
397672,24258000,-22.6288
397704,24260000,-12.55
397737,24262000,-20.2
397770,24264000,-16.797
397803,24266000,-24.0576
397836,24268000,-33.5455
397868,24270000,-0.1719
397901,24272000,-11.7545
397934,24274000,-5.4273
397967,24276000,-21.2258
397999,24278000,-57.025
398032,24280000,-24.2667
398065,24282000,-16.0106
398098,24284000,-7.7727
398131,24286000,-25.103
398163,24288000,-23.8094
398196,24290000,-21.2227
398229,24292000,-12.7879
398262,24294000,-28.5288
398295,24296000,-22.4394
398327,24298000,-11.5984
398360,24300000,-20.1712
398393,24302000,-25.3303
398426,24304000,-22.5152
398459,24306000,-33.4803
398491,24308000,-18.6797
398524,24310000,-18.1712
398557,24312000,-24.3258
398590,24314000,-6.2924
398622,24316000,-13.5812
398655,24318000,-9.397
398688,24320000,-13.497
398721,24322000,-24.6091
398754,24324000,-26.3364
398786,24326000,-24.8797
398819,24328000,-13.1379
398852,24330000,-14.6106
398885,24332000,-32.2818
398918,24334000,-30.4273
398950,24336000,-11.1391
398983,24338000,-15.0682
399016,24340000,-15.3894
399049,24342000,-37.5379
399081,24344000,-25.9094
399114,24346000,-10.3652
399147,24348000,-18.3727
399180,24350000,-29.0576
399213,24352000,-15.9485
399245,24354000,-16.1656
399278,24356000,-21.6273
399311,24358000,-26.9485
399344,24360000,-23.9364
399377,24362000,-27.753
399409,24364000,-23.8781
399442,24366000,-13.4379
399475,24368000,-9.8545
399508,24370000,-10.0273
399540,24372000,-17.1312
399573,24374000,-26.0091
399606,24376000,-20.1924
399639,24378000,-24.2621
399672,24380000,-40.1364
399704,24382000,-20.2328
399737,24384000,-22.3303
399770,24386000,-18.7106
399803,24388000,-6.2167
399836,24390000,-16.5409
399868,24392000,-25.5375
399901,24394000,-24.7409
399934,24396000,-15.6652
399967,24398000,-29.453
399999,24400000,-8.4437
400032,24402000,-23.8061
400065,24404000,-15.0955
400098,24406000,-5.7894
400131,24408000,-15.5318
400163,24410000,-16.3187
400196,24412000,-27.9636
400229,24414000,-14.0394
400262,24416000,-13.7121
400295,24418000,-17.147
400327,24420000,-9.2516
400360,24422000,-28.9136
400393,24424000,-13.8288
400426,24426000,-9.7788
400459,24428000,-20.2894
400491,24430000,-24.3859
400524,24432000,-9.8121
400557,24434000,-9.6621
400590,24436000,-19.9197
400622,24438000,-23.5312
400655,24440000,-10.1545
400688,24442000,-23.3515
400721,24444000,-13.7061
400754,24446000,-28.8348
400786,24448000,-10.5453
400819,24450000,-11.4924
400852,24452000,-7.397
400885,24454000,-21.6742
400918,24456000,-11.2742
400950,24458000,-18.7953
400983,24460000,-20.0788
401016,24462000,-21.7545
401049,24464000,-8.3333
401081,24466000,-2.5047
401114,24468000,-14.6833
401147,24470000,-22.1712
401180,24472000,-20.0106
401213,24474000,6.0167
401245,24476000,-22.1609
401278,24478000,-8.9636
401311,24480000,-7.9545
401344,24482000,-14.4197
401377,24484000,-7.2848
401409,24486000,-28.7969
401442,24488000,-14.8136
401475,24490000,-23.2879
401508,24492000,-25.7061
401540,24494000,-21.5016
401573,24496000,-23.0045
401606,24498000,-21.3727
401639,24500000,-8.5848
401672,24502000,-17.9712
401704,24504000,-15.4406
401737,24506000,-13.6576
401770,24508000,-20.1485
401803,24510000,-19.4712
401836,24512000,-24.5379
401868,24514000,-24.25
401901,24516000,-18.9303
401934,24518000,-24.097
401967,24520000,-9.8606
401999,24522000,-2.0625
402032,24524000,-15.7439
402065,24526000,-15.597
402098,24528000,-22.5727
402131,24530000,-32.0803
402163,24532000,-9.4375
402196,24534000,-12.2288
402229,24536000,-18.6045
402262,24538000,-14.7227
402295,24540000,-24.1167
402327,24542000,-21.3953
402360,24544000,8.5485
402393,24546000,-18.9848
402426,24548000,-17.85
402459,24550000,-18.1212
402491,24552000,-17.8531
402524,24554000,-11.3167
402557,24556000,-6.7545
402590,24558000,-13.653
402622,24560000,-27.4797
402655,24562000,-1.6682
402688,24564000,-14.0652
402721,24566000,0.7939
402754,24568000,-12.8803
402786,24570000,-15.0281
402819,24572000,-10.503
402852,24574000,-20.7833
402885,24576000,-30.5091
402918,24578000,-15.003
402950,24580000,-22.1172
402983,24582000,-14.9455
403016,24584000,-13.1939
403049,24586000,-18.2879
403081,24588000,-19.4203
403114,24590000,-19.2818
403147,24592000,-19.4894
403180,24594000,-36.1742
403213,24596000,-7.5712
403245,24598000,-20.475
403278,24600000,-7.197
403311,24602000,-18.5227
403344,24604000,-30.7242
403377,24606000,-10.4242
403409,24608000,-23.7984
403442,24610000,-17.5939
403475,24612000,-4.6697
403508,24614000,-6.3197
403540,24616000,-23.5484
403573,24618000,-10.1333
403606,24620000,-20.2273
403639,24622000,-20.5379
403672,24624000,-13.353
403704,24626000,-5.2281
403737,24628000,-21.8136
403770,24630000,-21.897
403803,24632000,-10.4333
403836,24634000,-21.7636
403868,24636000,-16.6625
403901,24638000,-18.75
403934,24640000,-10.4076
403967,24642000,-26.1318
403999,24644000,-6.3016
404032,24646000,-22.3985
404065,24648000,-22.1591
404098,24650000,-16.9803
404131,24652000,-18.8939
404163,24654000,-17.7203
404196,24656000,-4.4879
404229,24658000,-22.8106
404262,24660000,-22.1576
404295,24662000,-14.4242
404327,24664000,-13.8906
404360,24666000,-1.4712
404393,24668000,-9.1364
404426,24670000,-15.5909
404459,24672000,-7.6152
404491,24674000,-14.8047
404524,24676000,-23.6167
404557,24678000,-11.8485
404590,24680000,-8.6515
404622,24682000,-15.3312
404655,24684000,-23.2076
404688,24686000,-20.5697
404721,24688000,-1.4803
404754,24690000,-26.797
404786,24692000,-14.5688
404819,24694000,-14.1848
404852,24696000,-36.4379
404885,24698000,-21.2091
404918,24700000,-21.9591
404950,24702000,-7.7797
404983,24704000,-28.9924
405016,24706000,-12.2197
405049,24708000,-8.8667
405081,24710000,-12.8672
405114,24712000,-0.9606
405147,24714000,-23.6758
405180,24716000,-11.9561
405213,24718000,-21.4515
405245,24720000,-13.7016
405278,24722000,-14.3636
405311,24724000,-10.1727
405344,24726000,-21.1364
405377,24728000,-15.5985
405409,24730000,-24.0766
405442,24732000,-20.3
405475,24734000,-22.7227
405508,24736000,-24.2758
405540,24738000,-13.0281
405573,24740000,-23.1788
405606,24742000,-16.3364
405639,24744000,-14.0288
405672,24746000,-26.3182
405704,24748000,-14.7297
405737,24750000,-24.7561
405770,24752000,-15.2818
405803,24754000,-10.4803
405836,24756000,-20.9258
405868,24758000,-15.4234
405901,24760000,-30.1303
405934,24762000,-18.1727
405967,24764000,-14.2348
405999,24766000,-25.3156
406032,24768000,-11.0242
406065,24770000,-11.3818
406098,24772000,-21.0848
406131,24774000,-23.3682
406163,24776000,-9.7531
406196,24778000,-13.503
406229,24780000,-15.4152
406262,24782000,-28.1788
406295,24784000,-14.103
406327,24786000,-27.55
406360,24788000,-12.3742
406393,24790000,-3.2076
406426,24792000,-15.9379
406459,24794000,-14.0985
406491,24796000,-11.6547
406524,24798000,-19.6258
406557,24800000,-21.0091
406590,24802000,-33.5136
406622,24804000,-21.3375
406655,24806000,-36.3364
406688,24808000,-16.8106
406721,24810000,-8.7742
406754,24812000,-8.2697
406786,24814000,-11.1406
406819,24816000,-15.4121
406852,24818000,-17.0712
406885,24820000,-14.6061
406918,24822000,-16.2485
406950,24824000,-25.1203
406983,24826000,-24.9106
407016,24828000,-14.1712
407049,24830000,-17.5485
407081,24832000,-21.6578
407114,24834000,-29.3303
407147,24836000,-14.3258
407180,24838000,-20.3848
407213,24840000,-20.2894
407245,24842000,-37.7578
407278,24844000,-31.3212
407311,24846000,-34.7758
407344,24848000,-31.5455
407377,24850000,-27.7227
407409,24852000,-37.975
407442,24854000,-26.5061
407475,24856000,-8.2394
407508,24858000,-23.4848
407540,24860000,-22.3187
407573,24862000,-11.0242
407606,24864000,-21.8864
407639,24866000,-31.9621
407672,24868000,-20.3924
407704,24870000,-30.2625
407737,24872000,-33.8485
407770,24874000,-19.8485
407803,24876000,-17.5167
407836,24878000,-20.7561
407868,24880000,-16.9687
407901,24882000,-18.9197
407934,24884000,-16.447
407967,24886000,-14.9485
407999,24888000,-18.0219
408032,24890000,-28.9864
408065,24892000,-15.5545
408098,24894000,-10.0636
408131,24896000,-30.8333
408163,24898000,-22.0656
408196,24900000,-26.7273
408229,24902000,-20.8152
408262,24904000,-8.5515
408295,24906000,-11.8545
408327,24908000,-19.2594
408360,24910000,-13.4985
408393,24912000,-15.4712
408426,24914000,-11.4727
408459,24916000,-31.6864
408491,24918000,-16.8062
408524,24920000,-16.5394
408557,24922000,-9.15
408590,24924000,-19.0455
408622,24926000,-9.8375
408655,24928000,-28.4909
408688,24930000,-27.1439
408721,24932000,-13.897
408754,24934000,-27.25
408786,24936000,-15.0266
408819,24938000,-21.8909
408852,24940000,-13.6667
408885,24942000,-22.8227
408918,24944000,-26.55
408950,24946000,-15.4734
408983,24948000,-27.2
409016,24950000,-17.8652
409049,24952000,-57.7348
409081,24954000,-8.7547
409114,24956000,-36.0985
409147,24958000,-6.1121
409180,24960000,-11.7106
409213,24962000,-19.3455
409245,24964000,-16.6984
409278,24966000,-16.7833
409311,24968000,-15.3273
409344,24970000,-29.0955
409377,24972000,-25.6727
409409,24974000,-16.1031
409442,24976000,-11.1348
409475,24978000,-15.8348
409508,24980000,-25.4636
409540,24982000,-10.4437
409573,24984000,-33.2515
409606,24986000,-24.2758
409639,24988000,-18.4939
409672,24990000,-18.0848
409704,24992000,-13.5844
409737,24994000,-26.2364
409770,24996000,-12.197
409803,24998000,-37.1121
409836,25000000,-21.3409
409868,25002000,-15.4703
409901,25004000,-14.2273
409934,25006000,-21.2288
409967,25008000,-25.5227
409999,25010000,-32.8937
410032,25012000,-15.2652
410065,25014000,-21.4106
410098,25016000,-26.4424
410131,25018000,-17.653
410163,25020000,-16.5891
410196,25022000,-33.3636
410229,25024000,-12.0091
410262,25026000,-30.2061
410295,25028000,-27.9727
410327,25030000,-10.1875
410360,25032000,-23.4227
410393,25034000,-16.3833
410426,25036000,-26.2591
410459,25038000,-31.0303
410491,25040000,-17.9578
410524,25042000,-30.0379
410557,25044000,-2.0697
410590,25046000,-19.3636
410622,25048000,-16.3437
410655,25050000,-16.1167
410688,25052000,-17.0076
410721,25054000,-22.7182
410754,25056000,-40.3318
410786,25058000,-37.3219
410819,25060000,-26.8803
410852,25062000,-10.7727
410885,25064000,-7.1621
410918,25066000,-19.9894
410950,25068000,-18.6062
410983,25070000,-9.8909
411016,25072000,-36.0939
411049,25074000,-13.3091
411081,25076000,-22.0359
411114,25078000,-20.047
411147,25080000,-20.2485
411180,25082000,-34.4364
411213,25084000,-15.047
411245,25086000,-33.8531
411278,25088000,-32.1121
411311,25090000,-19.35
411344,25092000,-19.5727
411377,25094000,-20.95
411409,25096000,-22.0984
411442,25098000,-21.5545
411475,25100000,-13.3121
411508,25102000,-20.8167
411540,25104000,-12.2359
411573,25106000,-32.0439
411606,25108000,-36.8167
411639,25110000,-27.9833
411672,25112000,-25.7182
411704,25114000,-13.1
411737,25116000,-26.0576
411770,25118000,-22.3712
411803,25120000,-20.3273
411836,25122000,-29.603
411868,25124000,-17.3922
411901,25126000,-7.5591
411934,25128000,-19.1455
411967,25130000,-1.9955
411999,25132000,0.5375
412032,25134000,-15.0758
412065,25136000,-15.9273
412098,25138000,-11.9348
412131,25140000,-33.6227
412163,25142000,2.0906
412196,25144000,-20.3409
412229,25146000,-6.6091
412262,25148000,-9.1955
412295,25150000,-6.0348
412327,25152000,-17.7844
412360,25154000,-18.0803
412393,25156000,20.1818
412426,25158000,-26.1288
412459,25160000,-21.2742
412491,25162000,-13.8453
412524,25164000,-13.1045
412557,25166000,-12.1288
412590,25168000,-8.297
412622,25170000,-11.3906
412655,25172000,-27.8121
412688,25174000,-18.2682
412721,25176000,-13.8136
412754,25178000,-23.8879
412786,25180000,-33.7625
412819,25182000,-11.6818
412852,25184000,-19.6712
412885,25186000,-18.2621
412918,25188000,-16.4939
412950,25190000,-21.5234
412983,25192000,-24.5515
413016,25194000,-24.3939
413049,25196000,-19.4061
413081,25198000,-26.7656
413114,25200000,-22.5455
413147,25202000,-32.1227
413180,25204000,-7.7227
413213,25206000,-3.8985
413245,25208000,-19.5703
413278,25210000,-23.1288
413311,25212000,-22.0152
413344,25214000,-8.9727
413377,25216000,-11.403
413409,25218000,-23.2031
413442,25220000,-15.15
413475,25222000,-12.6136
413508,25224000,-8.4833
413540,25226000,-22.1375
413573,25228000,-15.9
413606,25230000,-25.4667
413639,25232000,-14.0818
413672,25234000,-17.6894
413704,25236000,-18.0922
413737,25238000,-20.7227
413770,25240000,-22.9758
413803,25242000,-22.0894
413836,25244000,-29.5212
413868,25246000,-9.7234
413901,25248000,-29.1697
413934,25250000,-0.3955
413967,25252000,-7.4455
413999,25254000,-22.3328
414032,25256000,-17.2894
414065,25258000,-21.8318
414098,25260000,-18.0864
414131,25262000,-13.1364
414163,25264000,-12.1719
414196,25266000,-30.1379
414229,25268000,-14.1742
414262,25270000,-19.5939
414295,25272000,-19.5182
414327,25274000,-30.9844
414360,25276000,-29.653
414393,25278000,-24.2742
414426,25280000,-17.5591
414459,25282000,-14.6197
414491,25284000,-31.2984
414524,25286000,-29.6303
414557,25288000,-15.0727
414590,25290000,-12.8727
414622,25292000,-21.8547
414655,25294000,-1.2667
414688,25296000,-18.7515
414721,25298000,-39.6424
414754,25300000,-27.3348
414786,25302000,-18.0953
414819,25304000,-30.5545
414852,25306000,-26.9682
414885,25308000,-17.0864
414918,25310000,-19.8939
414950,25312000,-15.3078
414983,25314000,-22.0439
415016,25316000,-24.4455
415049,25318000,-15.3076
415081,25320000,-25.2703
415114,25322000,-9.4606
415147,25324000,-32.7288
415180,25326000,-23.2667
415213,25328000,-17.2288
415245,25330000,-35.8578
415278,25332000,-11.1333
415311,25334000,-17.8894
415344,25336000,-24.4742
415377,25338000,8.75
415409,25340000,-18.75
415442,25342000,-10.6167
415475,25344000,-28.05
415508,25346000,-16.0742
415540,25348000,-15.5641
415573,25350000,-18.5288
415606,25352000,-19.2955
415639,25354000,-5.3318
415672,25356000,-17.9076
415704,25358000,-26.2328
415737,25360000,-10.0348
415770,25362000,-25.6667
